id,candidate_no,candidate_label,keitai,lemma_term,surface_term,match_source,work_id,title_ja,title_zh,token_ids,sentence_id,sentence_index,kwic_left,key,kwic_right,surface,lemma,lemma_reading,lemma_id,pos,orth_base,pronunciation,goshu,ja_sentence,zh_translation,align_type,align_score,review_note
both-book04-51904-443530,24,どきどき,ABAB,どきどき,どきどき,both,book04,夜に星を放つ,在夜晚放飞星星,443530,51904,3725,に|し|て|い|た|鍵|で|五|階|を|押し|た|。|僕|は|なん|だ|か|胸|が,どきどき,し|て|き|た|。|エレベーター|を|降り|て|お|ばあ|さん|は|迷わ|ず|僕|の|部屋|の|前,どきどき,どきどき,ドキドキ,27193,副詞,どきどき,ドキドキ,和,僕はなんだか胸がどきどきしてきた。,听我说完房间号，老奶奶抬手按下了五楼的电梯按钮。 / 不知为何，我感觉心怦怦跳着。,2:2,1.0,
both-book04-52073-446137,24,どきどき,ABAB,どきどき,どきどき,both,book04,夜に星を放つ,在夜晚放飞星星,446137,52073,3894,だっ|た|。|僕|は|間違っ|た|こと|を|聞い|て|しまっ|た|気|が|し|て|胸|が|少し,どきどき,し|た|。|「|さあ|、|どう|し|て|かしら|ね|？|　|今|、|描か|ない|と|みんな|忘れ,どきどき,どきどき,ドキドキ,27193,副詞,どきどき,ドキドキ,和,僕は間違ったことを聞いてしまった気がして胸が少しどきどきした。,是不是问了什么不该问的啊? / 我不由得心里打鼓。,1:2,0.916318,
both-book01-3752-56173,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book01,海の見える理髪店,海边理发店,56173,3752,3752,やつ|、|運|良く|動き|続け|て|いる|やつ|、|途中|で|力|尽き|た|針|、|分針|だけ|が,ぐるぐる,とんでも|ない|速|さ|で|回り|続け|て|いる|の|も|あっ|た|。|その|時|です|よ|。|私,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,空襲の時間に止まっちまったやつ、運良く動き続けているやつ、途中で力尽きた針、分針だけがぐるぐるとんでもない速さで回り続けているのもあった。,有些停在空袭发生的时间，有些还能动； / 有的指针才动了几下就没力气了； / 还有的分针转得特别快，停都停不下来。,2:3,0.739684,
both-book02-9458-78341,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book02,蜜蜂と遠雷,蜜蜂与远雷,78341,9458,465,衝撃|。|混乱|。|羞恥|心|。|屈辱|感|。|そう|いっ|た|もの|が|一緒くた|に|なっ|て|、,ぐるぐる,と|身体|の|中|を|巡る|の|を|、|じっと|コピー|に|見入っ|た|まま|耐える|しか|なかっ|た|の,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,そういったものが一緒くたになって、ぐるぐると身体の中を巡るのを、じっとコピーに見入ったまま耐えるしかなかったのだ。,冲击、混乱、羞耻心、屈辱感。 / 这些感觉结成一团，在身体里咕噜噜地转动，她只能一直死死盯着推荐信，努力忍耐。,5:2,0.606541,
both-book02-12281-129623,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book02,蜜蜂と遠雷,蜜蜂与远雷,129623,12281,3288,天才|少女|だ|と|いう|こと|を|、|忘れ|て|は|い|なかっ|た|。|さっき|聞い|た|声|が,ぐるぐる,と|執拗|に|脳裡|に|蘇っ|て|くる|。|見もの|だ|よ|ね|、|栄|伝|亜|夜|。|今更,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,さっき聞いた声がぐるぐると執拗に脳裡に蘇ってくる。,刚才听到的声音一直执拗地在脑中盘旋。 / 有好戏看了，荣传亚夜。,2:2,1.0,
both-book02-19861-254282,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book02,蜜蜂と遠雷,蜜蜂与远雷,254282,19861,10868,た|時間|。|交わし|た|会話|。|亜|夜|の|頭|の|中|で|、|彼|の|あどけない|笑顔|が,ぐるぐる,回っ|て|いる|。|そんな|こと|って|。|亜|夜|は|、|これ|まで|に|経験|し|た|こと|の,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,亜夜の頭の中で、彼のあどけない笑顔がぐるぐる回っている。,亚夜的脑中，全是他天真无邪的笑脸。,1:1,1.0,
both-book03-37726-324446,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book03,少年と犬,少年与犬,324446,37726,3259,て|も|立っ|て|も|い|られ|ず|、|紗英|は|車|に|乗り込ん|だ|。|近場|の|農道|を,ぐるぐる,と|走りまわる|が|、|大貴|たち|の|姿|は|どこ|に|も|見当たら|ない|。|農|作業|を|し|て,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,近場の農道をぐるぐると走りまわるが、大貴たちの姿はどこにも見当たらない。,她绕着农道转了好几圈，就是不见大贵他们的身影。 / 她还问了干农活的熟人，对方也说没见过大贵。,2:2,1.0,
both-book04-48298-381522,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,381522,48298,119,、|浴衣|、|花火|…|…|。|そして|、|いつ|も|隣|に|い|た|弓|ちゃん|。|花火|を,ぐるぐる,回し|て|火花|の|丸|を|作っ|て|い|た|弓|ちゃん|。|「|私|、|双子|な|の|」,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,花火をぐるぐる回して火花の丸を作っていた弓ちゃん。,檐廊边、切成一瓣瓣的西瓜、浴衣、烟火……还有，一直都在我身边的小弓，挥着纸捻，用燃起的烟花在空中画着圆圈的小弓。,4:1,0.642001,
both-book04-48548-385823,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,385823,48548,369,大丈夫|か|なあ|、|と|思い|ながら|も|家|まで|送る|気|も|なかっ|た|。|私|も|マフラー|を,ぐるぐる,と|首|に|巻い|て|、|自分|の|部屋|に|一人|、|帰っ|た|。|そう|し|て|、|翌月,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,私もマフラーをぐるぐると首に巻いて、自分の部屋に一人、帰った。,我将围巾一圈圈在脖子上围好，转身回到那个只有我一个人的家。,1:1,1.0,
both-book04-48967-392825,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,392825,48967,788,も|別|の|人間|だ|よ|」|村瀬|君|が|首|から|ほどけ|て|い|た|私|の|マフラー|を,ぐるぐる,と|巻い|て|くれ|た|。|村瀬|君|の|返事|なんて|、|私|の|想像|を|一|ミリ|も|外れ,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,村瀬君が首からほどけていた私のマフラーをぐるぐると巻いてくれた。,村濑君伸手帮我把颈间散开的围巾一圈圈围好。,1:1,1.0,
both-book04-49235-398091,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,398091,49235,1056,て|、|その|先端|を|ぎゅっ|と|握り|、|庭|に|水|を|まい|た|。|乾い|た|地面|に,ぐるぐる,と|模様|が|できる|。|光|の|加減|で|、|虹|が|小さく|できる|。|幻|みたい|な|七色|を,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,乾いた地面にぐるぐると模様ができる。,我将水管扯长，捏住水管头对着庭院洒起了水。 / 还一圈一圈地在干涸的地面上画起了纹路。,2:2,1.0,
both-book04-49390-401109,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,401109,49390,1211,か|、|僕|が|知ら|ない|うち|に|そんな|こと|が|ある|ん|だろう|か|。|頭|の|なか|が,ぐるぐる,と|回る|。|何|度|も|浮かぶ|の|は|、|あの|女|の|人|の|泣き|そう|な|顔|だ,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,頭のなかがぐるぐると回る。,父亲独自远调这段时间，会瞒着妈妈和我在京都搞外遇吗? / 这些事在我脑子里转个不停。,2:2,0.989878,
both-book04-49543-403978,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,403978,49543,1364,は|それ|だっ|た|。|もし|、|そう|思わ|れ|て|い|たら|。|僕|の|頭|の|中|が,ぐるぐる,し|始める|。|たえ|さん|が|そう|思う|の|は|自然|な|こと|だ|。|そう|思い|ながら|、|僕,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,僕の頭の中がぐるぐるし始める。,要是她这样想的话……我的大脑开始飞速运转起来。,2:1,0.92445,
both-book04-49565-404424,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,404424,49565,1386,が|すっかり|終わっ|て|しまう|の|が|怖く|て|、|手持ち|ぶ|さた|に|火|の|つい|た|花火|を,ぐるぐる,回し|たり|し|た|。|「|あの|ね|…|…|」|僕|も|朝日|も|どちら|も|花火|を|手,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,僕は花火がすっかり終わってしまうのが怖くて、手持ちぶさたに火のついた花火をぐるぐる回したりした。,朝日看上去并不享受放烟花的乐趣，她似乎更想要赶紧结束这一切，一根接一根不停地点着火。 / 我有点儿不想让烟花那么快就点完，闲极无聊，便拈着点着的烟花转起了圈圈。,3:2,0.873485,
both-book04-50505-420794,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,420794,50505,2326,の|、|ろ|、|う|。|の|、|ろ|、|う|。|十|円|玉|は|その|三|文字|を,ぐるぐる,と|移動|し|て|い|た|。|皆|の|顔色|が|青い|。|「|指|を|離し|たら|だめ|だ,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,十円玉はその三文字をぐるぐると移動していた。,十元硬币在那三个字上不停转圈，大家的脸色全都变得惨白。,4:1,0.613301,
both-book04-51653-439260,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,439260,51653,3474,よう|に|なっ|た|。|同じ|ループ|だ|、|と|僕|は|思っ|た|。|同じ|円環|を|僕|は,ぐるぐる,と|回っ|て|いる|。|お|盆|を|過ぎ|て|、|風|や|日|の|光|は|確実|に|秋,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,同じ円環を僕はぐるぐると回っている。,都是同一个循环，我始终在同一个圈里打转。,2:1,0.912737,
both-book04-51879-443157,25,ぐるぐる,ABAB,ぐるぐる,ぐるぐる,both,book04,夜に星を放つ,在夜晚放飞星星,443157,51879,3700,か|し|て|、|管理|人|さん|に|言っ|た|ほう|が|いい|の|か|な|？|そんな|こと|を,ぐるぐる,考え|て|いる|と|、|突然|、|オート|ロック|の|扉|が|開い|た|。|一人|の|腰|の|曲がっ,ぐるぐる,ぐるぐる,グルグル,10789,副詞,ぐるぐる,グルグル,和,そんなことをぐるぐる考えていると、突然、オートロックの扉が開いた。,或者，是不是联系公寓管理员会比较好? / 正当我转动脑筋思索这些时，自动门突然打开了。,2:2,1.0,
both-book03-35870-300624,26,がんがん,ABAB,がんがん,がんがん,both,book03,少年と犬,少年与犬,300624,35870,1403,。|「|おれ|の|故郷|は|おまえ|に|は|暑|すぎる|か|も|な|。|心配|ない|。|冷房|を,がんがん,効か|せ|て|やる|」|スーツケース|を|後部|座席|に|乗せ|た|。|中|から|一|万|円|札|を,がんがん,がんがん,ガンガン,8192,副詞,がんがん,ガンガン,和,冷房をがんがん効かせてやる」,“我的故乡对你而言估计会很热，不过不用担心，室内空调冷气十足。”,3:1,0.832991,
lemma_only-book04-51915-443678,26,がんがん,ABAB,がんがん,がんがん,lemma_only,book04,夜に星を放つ,在夜晚放飞星星,443678,51915,3736,の|で|僕|は|目|を|丸く|し|た|。|廊下|中|に|お|ばあ|さん|が|ドア|を|叩く,ガンガン,と|いう|音|が|響き|渡る|。|部屋|の|奥|で|かすか|に|音|が|し|た|。|ドア|の,ガンガン,がんがん,ガンガン,8192,副詞,ガンガン,ガンガン,和,廊下中におばあさんがドアを叩くガンガンという音が響き渡る。,整个走廊都回荡着老奶奶砸门发出的“哐哐”声。,1:1,1.0,
both-book02-11008-107005,27,ふっ,Aっ,ふっ,ふっ,both,book02,蜜蜂と遠雷,蜜蜂与远雷,107005,11008,2015,に|演奏|し|たい|と|。|思わ|ず|、|全身|に|力|が|入っ|て|いる|の|に|気付き|、,ふっ,と|溜息|を|つく|。|リラックス|、|リラックス|。|一日|は|長い|。|今|から|気合い|を|入れ|て|い,ふっ,ふっ,フッ,32913,副詞,ふっ,フッ,和,思わず、全身に力が入っているのに気付き、ふっと溜息をつく。,他发现自己全身绷紧，不由得呼了口气。,1:1,1.0,
both-book02-13324-146118,27,ふっ,Aっ,ふっ,ふっ,both,book02,蜜蜂と遠雷,蜜蜂与远雷,146118,13324,4331,の|だっ|た|─|─|じっと|こう|し|て|ここ|に|繫ぎ留め|て|い|なけれ|ば|、|彼女|は|また,ふっ,と|ピアノ|から|離れ|て|いっ|て|しまう|の|で|は|ない|か|。|この|ミューズ|は|、|地上|に,ふっ,ふっ,フッ,32913,副詞,ふっ,フッ,和,じっとこうしてここに繫ぎ留めていなければ、彼女はまたふっとピアノから離れていってしまうのではないか。,马赛尔不肯放开亚夜的手，既是出于久别重逢后的感慨，也是出于怀念。 / 不过，在下意识里，他也敏锐地感觉到了——如果不把她紧紧留在这里，她也许会再次离开钢琴。,2:2,0.998465,
both-book02-13376-147119,27,ふっ,Aっ,ふっ,ふっ,both,book02,蜜蜂と遠雷,蜜蜂与远雷,147119,13376,4383,て|いる|の|が|分かる|。|いったい|誰|が|残り|、|誰|が|落ち|た|の|か|？|オリガ|が,ふっ,と|苦笑|し|た|。|「|それ|で|は|、|皆|さん|待ち|切れ|ない|よう|です|から|、|二,ふっ,ふっ,フッ,32913,副詞,ふっ,フッ,和,オリガがふっと苦笑した。,到底谁留下来了，谁出局了? / 奥莉加发出一声轻微的苦笑。,2:2,1.0,
both-book02-16150-193789,27,ふっ,Aっ,ふっ,ふっ,both,book02,蜜蜂と遠雷,蜜蜂与远雷,193789,16150,7157,の|は|それ|だけ|で|ひと|つ|の|センス|な|の|だ|。|亜|夜|の|指|が|止まり|、,ふっ,と|炎|が|消え|た|。|静まり返る|場内|。|やはり|、|亜|夜|は|目|を|閉じ|た|まま|。,ふっ,ふっ,フッ,32913,副詞,ふっ,フッ,和,亜夜の指が止まり、ふっと炎が消えた。,亚夜的手指停下来了，火焰忽然消失了。,1:1,1.0,
